debugDzRty:debugb6Ojh,0,1467605102066,"{""cptTTprac"": [7, 1, 1, 1], ""tblocks"": [-1, 5, 5, 5, 5, 4], ""nbrTARprac"": 2, ""tarkey"": ""j"", ""nbrTAR"": 6, ""mycounterbalance"": 2, ""nbrTARtoNONTARratio"": 2, ""nbsTAR"": 6, ""nbsNONTARprac"": 4, ""nbsNONTAR"": 12, ""nbrNONTAR"": 12, ""phase"": ""ExperimentSetup"", ""nbsTARprac"": 2, ""nbrNONTARprac"": 4, ""cptTT"": [42, 6, 6, 6], ""mycondition"": 2}"
debugDzRty:debugb6Ojh,1,1467605102075,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/base-inst-j.html""], ""action"": ""Begin""}"
debugDzRty:debugb6Ojh,2,1467605103125,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1046, ""action"": ""FinishInstructions"", ""template"": ""instructions/base-inst-j.html""}"
debugDzRty:debugb6Ojh,3,1467605103128,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/cpt-inst-j.html"", ""instructions/inst-prac.html""], ""action"": ""Begin""}"
debugDzRty:debugb6Ojh,4,1467605104099,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 969, ""action"": ""NextPage"", ""template"": ""instructions/cpt-inst-j.html""}"
debugDzRty:debugb6Ojh,5,1467605104715,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 615, ""action"": ""FinishInstructions"", ""template"": ""instructions/inst-prac.html""}"
debugDzRty:debugb6Ojh,6,1467605104748,"{""task"": ""CPT"", ""letterID2"": [1, 1, 1, 1, 1, 1, 1, 15, 7, 1], ""letterID1"": [21, 0, 0, 0, 0, 0, 0, 5, 0, 0], ""stimID"": [3, 1, 1, 1, 1, 1, 1, 4, 2, 1], ""phase"": ""blocksetup"", ""curtaskindex"": 1, ""block"": -1}"
debugDzRty:debugb6Ojh,7,1467605104779,"[""CPT"", ""prac"", 5, 1, 1, -1, 1, 1, ""V"", 21, 3, ""nontarget"", 0, 16, true, 598]"
debugDzRty:debugb6Ojh,8,1467605104810,"[""CPT"", ""prac"", 5, 1, 1, -1, 1, 2, ""X"", 1, 3, ""target"", 1, 15, false, 392]"
debugDzRty:debugb6Ojh,9,1467605104841,"[""CPT"", ""prac"", 5, 1, 1, -1, 2, 1, ""A"", 0, 1, ""target"", 1, 16, false, 576]"
debugDzRty:debugb6Ojh,10,1467605104871,"[""CPT"", ""prac"", 5, 1, 1, -1, 2, 2, ""X"", 1, 1, ""target"", 1, 15, true, 637]"
debugDzRty:debugb6Ojh,11,1467605104902,"[""CPT"", ""prac"", 5, 1, 1, -1, 3, 1, ""A"", 0, 1, ""nontarget"", 0, 15, true, 352]"
debugDzRty:debugb6Ojh,12,1467605104932,"[""CPT"", ""prac"", 5, 1, 1, -1, 3, 2, ""X"", 1, 1, ""nontarget"", 0, 15, false, 442]"
debugDzRty:debugb6Ojh,13,1467605104963,"[""CPT"", ""prac"", 5, 1, 1, -1, 4, 1, ""A"", 0, 1, ""nontarget"", 0, 15, true, 628]"
debugDzRty:debugb6Ojh,14,1467605104994,"[""CPT"", ""prac"", 5, 1, 1, -1, 4, 2, ""X"", 1, 1, ""target"", 1, 16, true, 703]"
debugDzRty:debugb6Ojh,15,1467605105024,"[""CPT"", ""prac"", 5, 1, 1, -1, 5, 1, ""A"", 0, 1, ""nontarget"", 0, 15, true, 430]"
debugDzRty:debugb6Ojh,16,1467605105055,"[""CPT"", ""prac"", 5, 1, 1, -1, 5, 2, ""X"", 1, 1, ""nontarget"", 0, 15, false, 593]"
debugDzRty:debugb6Ojh,17,1467605105085,"[""CPT"", ""prac"", 5, 1, 1, -1, 6, 1, ""A"", 0, 1, ""target"", 1, 15, false, 668]"
debugDzRty:debugb6Ojh,18,1467605105116,"[""CPT"", ""prac"", 5, 1, 1, -1, 6, 2, ""X"", 1, 1, ""nontarget"", 0, 15, false, 610]"
debugDzRty:debugb6Ojh,19,1467605105147,"[""CPT"", ""prac"", 5, 1, 1, -1, 7, 1, ""A"", 0, 1, ""nontarget"", 0, 16, true, 706]"
debugDzRty:debugb6Ojh,20,1467605105177,"[""CPT"", ""prac"", 5, 1, 1, -1, 7, 2, ""X"", 1, 1, ""nontarget"", 0, 15, false, 493]"
debugDzRty:debugb6Ojh,21,1467605105208,"[""CPT"", ""prac"", 5, 1, 1, -1, 8, 1, ""E"", 5, 4, ""target"", 1, 16, false, 459]"
debugDzRty:debugb6Ojh,22,1467605105239,"[""CPT"", ""prac"", 5, 1, 1, -1, 8, 2, ""P"", 15, 4, ""nontarget"", 0, 15, true, 625]"
debugDzRty:debugb6Ojh,23,1467605105269,"[""CPT"", ""prac"", 5, 1, 1, -1, 9, 1, ""A"", 0, 2, ""target"", 1, 15, false, 665]"
debugDzRty:debugb6Ojh,24,1467605105300,"[""CPT"", ""prac"", 5, 1, 1, -1, 9, 2, ""G"", 7, 2, ""nontarget"", 0, 15, true, 376]"
debugDzRty:debugb6Ojh,25,1467605105330,"[""CPT"", ""prac"", 5, 1, 1, -1, 10, 1, ""A"", 0, 1, ""target"", 1, 15, false, 426]"
debugDzRty:debugb6Ojh,26,1467605105361,"[""CPT"", ""prac"", 5, 1, 1, -1, 10, 2, ""X"", 1, 1, ""nontarget"", 0, 15, false, 476]"
debugDzRty:debugb6Ojh,27,1467605105362,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/inst-interlude.html""], ""action"": ""Begin""}"
debugDzRty:debugb6Ojh,28,1467605105987,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 624, ""action"": ""FinishInstructions"", ""template"": ""instructions/inst-interlude.html""}"
