debugTBW7C2:debugRAVX93,0,1466195577122,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugTBW7C2:debugRAVX93,1,1466195578021,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 895, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugTBW7C2:debugRAVX93,2,1466195578028,"{""phase"": ""blocksetup"", ""task"": ""NBS"", ""stimID"": [2, 2, 2, 1, 1, 2], ""block"": 1, ""letterID"": [2, 4, 4, 4, 4, 3]}"
debugTBW7C2:debugRAVX93,3,1466195578130,"[""Main"", ""NBS"", 1, 1, ""K"", ""nontarget"", 2, 2, ""noresp"", -1, 51, -1, -1]"
debugTBW7C2:debugRAVX93,4,1466195578231,"[""Main"", ""NBS"", 1, 2, ""Q"", ""nontarget"", 4, 2, ""noresp"", -1, 51, -1, -1]"
debugTBW7C2:debugRAVX93,5,1466195578331,"[""Main"", ""NBS"", 1, 3, ""Q"", ""nontarget"", 4, 2, ""noresp"", -1, 50, -1, -1]"
debugTBW7C2:debugRAVX93,6,1466195578432,"[""Main"", ""NBS"", 1, 4, ""Q"", ""target"", 4, 1, ""noresp"", -1, 50, -1, -1]"
debugTBW7C2:debugRAVX93,7,1466195578533,"[""Main"", ""NBS"", 1, 5, ""Q"", ""target"", 4, 1, ""noresp"", -1, 50, -1, -1]"
debugTBW7C2:debugRAVX93,8,1466195578633,"[""Main"", ""NBS"", 1, 6, ""P"", ""nontarget"", 3, 2, ""noresp"", -1, 50, -1, -1]"
debugTBW7C2:debugRAVX93,9,1466195578633,"{""phase"": ""blocksetup"", ""task"": ""NBS"", ""stimID"": [2, 2, 2, 2, 1, 2, 1], ""block"": 2, ""letterID"": [6, 5, 4, 4, 5, 6, 4]}"
debugTBW7C2:debugRAVX93,10,1466195578734,"[""Main"", ""NBS"", 2, 1, ""V"", ""nontarget"", 6, 2, ""noresp"", -1, 51, -1, -1]"
debugTBW7C2:debugRAVX93,11,1466195578835,"[""Main"", ""NBS"", 2, 2, ""T"", ""nontarget"", 5, 2, ""noresp"", -1, 50, -1, -1]"
debugTBW7C2:debugRAVX93,12,1466195578936,"[""Main"", ""NBS"", 2, 3, ""Q"", ""nontarget"", 4, 2, ""noresp"", -1, 51, -1, -1]"
debugTBW7C2:debugRAVX93,13,1466195579037,"[""Main"", ""NBS"", 2, 4, ""Q"", ""nontarget"", 4, 2, ""noresp"", -1, 50, -1, -1]"
debugTBW7C2:debugRAVX93,14,1466195579137,"[""Main"", ""NBS"", 2, 5, ""T"", ""target"", 5, 1, ""noresp"", -1, 50, -1, -1]"
debugTBW7C2:debugRAVX93,15,1466195579238,"[""Main"", ""NBS"", 2, 6, ""V"", ""nontarget"", 6, 2, ""noresp"", -1, 50, -1, -1]"
debugTBW7C2:debugRAVX93,16,1466195579339,"[""Main"", ""NBS"", 2, 7, ""Q"", ""target"", 4, 1, ""noresp"", -1, 51, -1, -1]"
debugTBW7C2:debugRAVX93,17,1466195579340,"{""phase"": ""blocksetup"", ""task"": ""NBR"", ""stimID"": [2, 2, 2, 1, 2, 1], ""block"": 1, ""letterID"": [3, 5, 5, 5, 4, 5]}"
